id,day,word,meaning,source
d05-025,5,clamor,"아우성, 소란;
(~할 것을) 강력히 요구(반대)하다.

* 클레모아 폭발할때 소리는 엄청 큰",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-026,5,clandestine,"비밀의, 은밀한

(clam(비밀스럽게))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-027,5,clannish,"씨족의, 당파적인

[clan(씨족, 한 패, 도당) + nish : ""씨족의"" → 당파적인, 배타적인]",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-028,5,cleave,쪼개다; 지키다,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-029,5,clemency,"자비, 관대함

(clementia(자비로운))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-030,5,cliché,"진부한 표현

(clicher(정형화하다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-031,5,clinch,"(논쟁) 결론을 내다, (거래) 성사키다.

(klingen(붙어 있다, 고수하 다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-032,5,clout,"영향력, 힘

[원래 의미 : ""(손바닥, 주먹으로) 때림"" → <야구> 장타 → (특히 정치적인) 권력, 영향력]",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-033,5,coagulate,"(혈액 등) 응고하다

(coagulum(치즈 제조용 응고제) -> coagulare 응고시키다)",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-034,5,coalesce,"합쳐지다, 하나가 되다

(co(함께) + alescere(성장하다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-035,5,coarse,거친 (입자) 굵은; 세련되지 않은,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-036,5,coax,감언으로 꼬셔서 ~ 하게 하다.,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-037,5,coddle,"관대하게/너그럽게 대하다, 버릇없이 기르다.",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-038,5,codify,"성문화하다, 체계화하다.

(codex(나무 블록) -> 글씨를 쓸 수 있는 나무 판)",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-039,5,coerce,"강요하다, 강제하다.

(co(함께) + arcere(억제하다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-040,5,cogent,"설득력있는

(co(함께) + agere(몰고가다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-041,5,cognizant,"알고 있는, 지각하고 있는

(cognoscere(알다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-042,5,coherent,"(글) 일관성 있는; (사람) 조리 있는

(co(함께) + haerere(붙이다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-043,5,coincide,"동시에 발생하다; 일치하다.

(co(함께) + incidere(떨어지다, 해당하다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-044,5,collegiality,"(동료간의) 협조, 협력

(col(함께) + legare(임명하다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-045,5,collude,"결탁, 공모하다.


(col(함께) + ludere(놀다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-046,5,color,"(부정적인) 영향을 끼치다, 왜곡시키다; (감정이 목소리 등에) 가득하다.",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-047,5,comity,"우호적인 관계; 상호간의 예절

(comis(예의 바른))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-048,5,commend,"칭찬하다; 추천하다; 위탁하다

(com(강조) + mandare(맡기다, 명령하다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-049,5,commensurate,"동등한; 비례하는

(com(함께) + mensurare(측정하다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-050,5,commiserate,"위로, 동정을 표하다.

(com(함께) + miserari(슬퍼하다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-051,5,commitment,"약속; 책임; 헌신

(com(함께) + mittere(보내다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-052,5,commodious,"넓은, 널찍한

(commodus(넓고 편리한))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-053,5,commonplace,진부한; 진부한 문구; 아주흔한,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-054,5,compatible,"양립하는, 조화를 이루는

(compati(함께 고통을 겪다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-055,5,compelling,"주목하지 않을 수 없는; 설득력 있는

(com(함께) + pellere(몰고가다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-056,5,compendious,"포괄적이면서도 간결한


(com(함께) + pendere(무게달다)",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-057,5,compensate,"보상하다; 상쇄하다.

(com(함께) + pendere(무게달다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-058,5,complacent,"자기만족에 빠진, 자기도취에 빠진

(com(강조) + placere(달래다, 즐거움을 주다)",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-059,5,complaisant,"공손한, 정중한, 유순한

(com(강조) + placere(달래다, 즐거움을 주다)",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-060,5,complement,"보완하다, 보충하다, 완전하게 하다.

(com(강조) + plere(채우다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-061,5,complexion,"특징, 양상; 안색

(complectere(껴안다, 구성하다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-062,5,compliant,"순응하는

(com(강조) + plere(채우다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-063,5,composure,"평상심

(com(함께) + ponere(두다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-064,5,compound,"악화시키다; 구성하다.

*섞으니까 더 악화되는 느낌.
(com(함께) + ponere(두다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-065,5,compromise,"(명예, 원칙) 약화시키다, 훼손하다.
타협하다. 굴복하다.

(com(함께) + pro(앞으로) + mittere(보내다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-066,5,compunction,"양심의 가책, 뉘우침, 죄책감, 거리낌

(com(강조) + pungere(찌르다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-067,5,comradeship,"동료애, 우정

(camera(방) -> camarada(룸메이트))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-068,5,concede,"(옳음을, 맞음을) 인정하다; 양보하다.

(con(완전) + cedere(양보하다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-069,5,concerted,협동/협의에 의한,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-070,5,conciliatory,"달래는, 회유적인

[con(together) + ciliate(bring) : ""함께 불러 모으다"" → <남을> 달래다, ~을 회유하다 → 조정하다, 화해시키다]",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-071,5,concoct,만들어내다,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-072,5,concomitant,"동시에 일어나는, 수반되는

con(함께) + comitari(오다)",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-073,5,concord,"일치, 조화, 화합

[con(together) + cord(hear) : ""함께 하는 마음""]",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-074,5,concur,"동의하다; 동시에 발생하다

(con(함께) + currere(달리다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-075,5,condensed,"약된, 간결한

(con(함께) + densus(밀도 높은))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-076,5,condescend,"(우월함을 드러내며) 생색내다, 거들먹 거리다; 자신을 낮추다

(con(함께) + de(아래로) + scandere(오르다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-077,5,condole,"위로, 조의를 표하다.

(con(함께) + dolere(슬퍼하다, 고통을 겪다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-078,5,condone,"묵과하다, 용서하다

(con(함께) + donare(주다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-079,5,conducive,"도움이되는

(con(함께) + ducere(데려오다, 이끌다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-080,5,confer,"부여하다, 수여하다.

(con(함께) + ferre(데려오다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-081,5,confidential,"기밀의

(con(강조) + fidere(신뢰하다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-082,5,configuration,"형상, 외형, 배열

(con(함께) + figurare(모양을 만들다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-083,5,conflate,"융합하다, 합체하다

(con(함께) + flare(불다 blow))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-084,5,confluence,"두 강의 합류 지점; 합일, 융합

(con(함께) + fluere(흐르다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-085,5,conform,"순응하다, 따르다

(con(함께) + formare(형성하다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-086,5,confound,"혼돈시키다, 당황하게 하다

(con(함께) + fundere(섞다, 붓다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-087,5,congeal,"응결시키다

(con(함께) + gelare(얼다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-088,5,congenial,"마음에 드는, 친근한

(con(함께) + gignere(낳다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-089,5,congenital,"타고난, 선천적인

(con(함께) + gignere(낳다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-090,5,congregate,"모이다, 집합하다

(con(함께) + gregare(모으다))",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-091,5,congruent,일치하는,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-092,5,circumstantial,"부수적인, 상황에 따른",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-093,5,cliquish,파벌적인; 배타적인,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-094,5,cloak,"은폐하다, 망토",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-095,5,clot,응고시키다,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-096,5,clustering,"군집, 무리",https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-097,5,colossal,거대한,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-098,5,compartmentalize,구분하다,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-099,5,condign,적절한,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d05-100,5,comestible,먹을 수 있는,https://quizlet.com/kr/1206327118/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-05-flash-cards
d06-001,6,congruous,"일치하는, 합동의

(con(함께) + ruere(떨어지다, 몰려가다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-002,6,conjecture,"추정, 추측

con(함께) + jacere(던지다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-003,6,conjure,"마법을 걸다; 상기시키다, 불러내다

con(함께) + jurare(맹세하다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-004,6,connive,"공모하다

con(함께) + nictare(윙크하다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-005,6,conjunction,"결합, 동시발생",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-006,6,connoisseur,"전문가, 권위자
(*connois: 안목이있음)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-007,6,connote,"암시하다

(con(함께) + notare(표시하다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-008,6,conscientious,"양심적인; 근면 성실한

(con(함께) + scire(알다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-009,6,consensus,"의견 일치, 합의

(con(함께) + sentire(느끼다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-010,6,consign,"위임하다, 위탁하다

(con(함께) + signare(서명하다) )",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-011,6,console,"위로하다

con(함께) + solari(위로하다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-012,6,consolidate,"통합하다; 굳히다

con(함께) + solidare(강하게 만들다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-013,6,consonance,"일치, 조화, 화음

(con(함께) + sonare(소리나다, 울리다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-014,6,conspicuous,"명확히 보이는; 눈길을 끈, 대단한

(con(강화) + spicere(보다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-015,6,conspire,"공모하다

con(함께) + spirare(호흡하다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-016,6,constrain,"강제하다; 억제하다

con(함께) + stringere(묶다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-017,6,construe,"해석하다

(con(함께) + struere(쌓다, 짓다) -> 문장의 구조를 분석하다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-018,6,consummate,"완전한, 완전히 하다

(con(다합쳐서) + summa(총합))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-019,6,contemplate,"심사숙고하다

con(완전) + templum(관찰해야할 장소)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-020,6,contend,"싸우다, 다투다; 주장하다

con(함께) + tendere(뻗다, 애쓰다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-021,6,contention,"논쟁, 주장

con(함께) + tendere(뻗다, 애쓰다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-022,6,contentious,"논쟁적인

con(함께) + tendere(뻗다, 애쓰다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-023,6,contest,"다투다; 이의를 제기하다*

con(함께) + testare(목격하다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-024,6,contiguous,"인접하는

con(함께) + tangere(만지다) -> contiguus(붙어 있는)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-025,6,contingent,"우발적인; 부수적인,

con(함께) + tangere(만지다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-026,6,contort,"뒤틀다, 일그러지다

(con(함께) + torquere(비틀다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-027,6,contradict,"모순되다, 상반되다, 부인하다

(con(함께) + torquere(비틀다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-028,6,contravene,"위반하다; 부인(부정)하다

(contra(반대하여) + venire(오다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-029,6,contrite,"뉘우치는

con(함께) + terere(문지르다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-030,6,contrive,"고안하다; 꾀하다

(contropare(준비하다) -> 고안하다, 발명하다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-031,6,controvert,"반박하다, 부인하다

(contro(반대하여) + vertere(돌리다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-032,6,contumacious,"고집 센

con(함께) + tumere(부풀어 오르다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-033,6,conundrum,"난제, 수수께끼",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-034,6,convene,"소집하다

con(함께) + venire(오다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-035,6,conventional,"진부한, 전통적인

con(함께) + venire(오다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-036,6,convergence,"집합, 집중

con(함께) + vergere(기울다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-037,6,conversant,"친숙한, 정통한;

con(함께) + vertere(돌다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-038,6,conversely,"반대로, 역으로

(con(함께) + vertere(돌다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-039,6,convict,"유죄를 선고하다, 기결수

con(함께) + vincere(정복하다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-040,6,conviction,"유죄판결; 강한 신념, 확신

(con(함께) + vincere(정복하다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-041,6,convivial,"(분위기, 성격) 명랑한, 유쾌한, 술마시기 좋은

(con(함께) + viviere(살다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-042,6,convoke,"소집하다

(con(함께) + vocare(부르다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-043,6,convoluted,"난해한

(con(함께) + volvere(돌리다))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-044,6,convulsion,"경련; 격변

con(함께) + vellere(당기다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-045,6,copious,"풍부한, 많은",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-046,6,cordial,"다정한, 상냥한

cord(심장)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-047,6,cornucopia,"풍요의 뿔; 풍요의 상징

cornu(뿔) + copia(풍요)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-048,6,corporeal,"육신의, 물질적인; 유형의* tangible

(corpus(육체, 몸))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-049,6,corpulent,"살찐, 뚱뚱한

(corpus(육체, 몸))",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-050,6,correlate,"상관관계에 있다

cor(함께) + reletivus(관련 있는)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-051,6,correspond,"부합하다, 상응하다; 서신을 교환하다

cor(함께) + re(다시) + spondere(약속하다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
d06-052,6,corroborate,"확증하다

cor(함께) + roborare(힘을 내다)",https://quizlet.com/kr/1206327199/%EA%B1%B0%EB%A7%8C%EC%96%B4-100-day-06-flash-cards
